pagina,id,titulo,link,tipologia,estado,tamanho,preco,preco_antigo,desconto,preco_por_metro,localizacao,data_publicacao
11,21,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-ca02756f-9227-11f0-8add-060000000054.html,T3,Usado,135.0,595000.0,,,4407.41,"Venteira, Amadora, Distrito de Lisboa",
11,22,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-8cb440d2-1135-11f0-8359-060000000051.html,T2,Em construção,107.0,385000.0,,,3598.13,"Venteira, Amadora, Distrito de Lisboa",
11,23,"Ver Apartamento T1 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t1-amadora-aguas-livres-5457d370-ff0d-11ef-8add-060000000054.html,T1,Usado,50.0,279000285000211.0,,,5580005700004.22,"Águas Livres, Amadora, Distrito de Lisboa",
11,24,"Ver Apartamento T2 para comprar na Amadora, Encosta do Sol",https://casa.sapo.pt/comprar-apartamento-t2-amadora-encosta-do-sol-3e3fd719-4b6d-11f0-b3d3-060000000057.html,T2,Renovado,90.0,365000.0,,,4055.56,"Encosta do Sol, Amadora, Distrito de Lisboa",
11,25,"Ver Apartamento T2 para comprar na Amadora, Serra de Carnaxide (Venteira)",https://casa.sapo.pt/comprar-apartamento-t2-amadora-serra-de-carnaxide-(venteira)-7e55d543-94a4-11f0-b6a1-060000000058.html,T2,Usado,1.0,450000.0,,,450000.0,"Serra de Carnaxide (Venteira), Amadora, Distrito de Lisboa",
12,1,"Ver Apartamento T3 para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t3-amadora-falagueira-venda-nova-75fd4fb4-4b9d-11f0-8359-060000000051.html,T3,Usado,99.0,419000430000256.0,,,4232327575760.16,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
12,2,"Ver Apartamento T3 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-26dbef84-d831-11ef-8359-060000000051.html,T3,Usado,90.0,310000.0,,,3444.44,"Mina de Água, Amadora, Distrito de Lisboa",
12,3,"Ver Apartamento T3 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-7a19a40f-7f76-11f0-b3d3-060000000057.html,T3,Recuperado,60.0,289000.0,,,4816.67,"Mina de Água, Amadora, Distrito de Lisboa",
12,4,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-1129022f-9227-11f0-8add-060000000054.html,T3,Usado,135.0,615000.0,,,4555.56,"Venteira, Amadora, Distrito de Lisboa",
12,5,"Ver Flat T1 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-flat-t1-amadora-venteira-04239848-8976-11f0-9e61-060000000056.html,T1,Por recuperar,43.0,230000.0,,,5348.84,"Venteira, Amadora, Distrito de Lisboa",
12,6,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-1b452dcb-95ad-11f0-a463-060000000052.html,T2,Novo,79.0,299000.0,,,3784.81,"Venteira, Amadora, Distrito de Lisboa",
12,7,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-a4acdd0e-001a-11f0-9e0e-060000000057.html,T3,Por recuperar,87.0,39500043500092.0,,,454023488506.8,"Águas Livres, Amadora, Distrito de Lisboa",
12,8,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-b04454ec-3aed-11f0-8359-060000000051.html,T3,Usado,82.0,338500348500287.0,,,4128053030491.3,"Venteira, Amadora, Distrito de Lisboa",
12,9,"Ver Apartamento T4 Triplex para comprar na Amadora, Alfragide",https://casa.sapo.pt/comprar-apartamento-t4-amadora-alfragide-affc81e6-8fd8-11f0-b3d3-060000000057.html,T4,Usado,175.0,690000.0,,,3942.86,"Alfragide, Amadora, Distrito de Lisboa",
12,10,"Ver Apartamento T3 Triplex para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-7b21cbe1-3f98-11f0-8add-060000000054.html,T3,Novo,136.0,465000.0,,,3419.12,"Mina de Água, Amadora, Distrito de Lisboa",
12,11,"Ver Apartamento T3 para comprar na Amadora, Encosta do Sol",https://casa.sapo.pt/comprar-apartamento-t3-amadora-encosta-do-sol-e901a07b-6e30-11f0-8359-060000000051.html,T3,Usado,87.0,420000.0,,,4827.59,"Encosta do Sol, Amadora, Distrito de Lisboa",
12,12,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-14f6d5e4-4080-11ef-b4a9-060000000058.html,T3,Novo,125.0,455000.0,,,3640.0,"Águas Livres, Amadora, Distrito de Lisboa",
12,13,"Ver Apartamento T2 para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t2-amadora-falagueira-venda-nova-c2357b59-8a4a-11f0-8add-060000000054.html,T2,Usado,70.0,225000.0,,,3214.29,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
12,14,"Ver Apartamento T4 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t4-amadora-mina-de-agua-f93932ed-041e-11f0-9e0e-060000000057.html,T4,Renovado,125.0,390000.0,,,3120.0,"Mina de Água, Amadora, Distrito de Lisboa",
12,15,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-3c211a81-7f77-11f0-b3d3-060000000057.html,T2,Recuperado,62.0,269000.0,,,4338.71,"Mina de Água, Amadora, Distrito de Lisboa",
12,16,"Ver Apartamento T2 para comprar na Amadora, CP (Venteira)",https://casa.sapo.pt/comprar-apartamento-t2-amadora-cp-(venteira)-4502bc2b-11b8-11e8-b1b9-00155d644623.html,T2,Recuperado,60.0,238000.0,,,3966.67,"CP (Venteira), Amadora, Distrito de Lisboa",
12,17,"Ver Apartamento T3 para comprar na Amadora, Águas Livres, Damaia",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-damaia-2e7fdb9f-874d-11f0-8add-060000000054.html,T3,Renovado,110.0,349000.0,,,3172.73,"Damaia, Águas Livres, Amadora, Distrito de Lisboa",
12,18,"Ver Apartamento T1 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t1-amadora-venteira-c6705c7e-5dbd-11f0-80d2-060000000058.html,T1,Renovado,44.0,190000.0,,,4318.18,"Venteira, Amadora, Distrito de Lisboa",
12,19,"Ver Apartamento T2 para comprar na Amadora, Mina de Água, Serra da Mira (São Brás)",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-serra-da-mira-(sao-bras)-4a7d87ea-03ab-43f1-9778-f722518478ea.html,T2,Usado,94.0,330000.0,,,3510.64,"Serra da Mira (São Brás), Mina de Água, Amadora, Distrito de Lisboa",
12,20,"Ver Apartamento T2 para comprar / permutar na Amadora, Encosta do Sol, Colina do Sol (Alfornelos)",https://casa.sapo.pt/comprar-permutar-apartamento-t2-amadora-encosta-do-sol-colina-do-sol-(alfornelos)-79e44688-ac00-11ef-9e0e-060000000057.html,T2,Usado,84.0,225000.0,,,2678.57,"Colina do Sol (Alfornelos), Encosta do Sol, Amadora, Distrito de Lisboa",
12,21,"Ver Apartamento T2 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t2-amadora-aguas-livres-69e29cf3-8388-11f0-9e61-060000000056.html,T2,Usado,75.0,280000.0,,,3733.33,"Águas Livres, Amadora, Distrito de Lisboa",
12,22,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-c89ca6c4-4c2e-11f0-8add-060000000054.html,T3,Usado,110.0,415000.0,,,3772.73,"Venteira, Amadora, Distrito de Lisboa",
12,23,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-8a961c0c-f2d7-11ef-9e0e-060000000057.html,T3,Novo,140.0,485000.0,,,3464.29,"Venteira, Amadora, Distrito de Lisboa",
12,24,"Ver Apartamento T2 para comprar na Amadora, Mina de Água, Centro (Mina)",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-centro-(mina)-5c968a8d-828e-11f0-8add-060000000054.html,T2,Renovado,50.0,254900.0,,,5098.0,"Centro (Mina), Mina de Água, Amadora, Distrito de Lisboa",
12,25,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-573698d2-880f-11f0-b3d3-060000000057.html,T2,Usado,64.0,295000.0,,,4609.38,"Venteira, Amadora, Distrito de Lisboa",
13,1,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-436a7553-9227-11f0-8add-060000000054.html,T2,Usado,103.0,470000.0,,,4563.11,"Venteira, Amadora, Distrito de Lisboa",
13,2,"Ver Apartamento T1+2 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t1-amadora-aguas-livres-1b445560-7c60-11f0-b3d3-060000000057.html,T1,Renovado,54.0,249000.0,,,4611.11,"Águas Livres, Amadora, Distrito de Lisboa",
13,3,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-f2d6be46-9228-11f0-8add-060000000054.html,T3,Usado,111.0,490000.0,,,4414.41,"Venteira, Amadora, Distrito de Lisboa",
13,4,"Ver Apartamento para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t6-ou-superior-amadora-venteira-501836a4-e481-11ef-8add-060000000054.html,,Usado,100.0,425000.0,,,4250.0,"Venteira, Amadora, Distrito de Lisboa",
13,5,"Ver Apartamento para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t2-amadora-aguas-livres-643ac88d-6799-11f0-8add-060000000054.html,,Usado,68.0,269000.0,,,3955.88,"Águas Livres, Amadora, Distrito de Lisboa",
13,6,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-e2a7314f-4ad3-11f0-8359-060000000051.html,T2,Usado,74.0,245000.0,,,3310.81,"Mina de Água, Amadora, Distrito de Lisboa",
13,7,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-cce82796-73e2-11f0-8359-060000000051.html,T3,Renovado,106.0,349000.0,,,3292.45,"Venteira, Amadora, Distrito de Lisboa",
13,8,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-216cf7a6-5c94-11f0-9e61-060000000056.html,T2,Usado,55.0,260000.0,,,4727.27,"Venteira, Amadora, Distrito de Lisboa",
13,9,"Ver Apartamento T4 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t4-amadora-venteira-360096f2-9227-11f0-8add-060000000054.html,T4,Usado,165.0,660000.0,,,4000.0,"Venteira, Amadora, Distrito de Lisboa",
13,10,"Ver Apartamento T4 para comprar na Amadora, Alfragide",https://casa.sapo.pt/comprar-apartamento-t4-amadora-alfragide-72aa7f8d-8419-11f0-8add-060000000054.html,T4,Usado,90.0,325000.0,,,3611.11,"Alfragide, Amadora, Distrito de Lisboa",
13,11,"Ver Apartamento T1 Triplex para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t1-amadora-mina-de-agua-dd0e79b9-8f32-11f0-b3d3-060000000057.html,T1,60m²,,289000.0,,,,"Mina de Água, Amadora, Distrito de Lisboa",
13,12,"Ver Apartamento T2 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t2-amadora-aguas-livres-484b32c4-95be-11ef-9e61-060000000056.html,T2,Usado,63.0,140000.0,,,2222.22,"Águas Livres, Amadora, Distrito de Lisboa",
13,13,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-68b0b14e-9227-11f0-8add-060000000054.html,T2,Usado,103.0,440000.0,,,4271.84,"Venteira, Amadora, Distrito de Lisboa",
13,14,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-39b87557-4063-11f0-80d2-060000000058.html,T2,Usado,83.0,207000.0,,,2493.98,"Mina de Água, Amadora, Distrito de Lisboa",
13,15,"Ver Apartamento T2 para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t2-amadora-falagueira-venda-nova-4d360c0d-931f-11f0-8359-060000000051.html,T2,Usado,60.0,240000.0,,,4000.0,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
13,16,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-24a1519c-7f25-11f0-8add-060000000054.html,T3,Usado,100.0,359000.0,,,3590.0,"Águas Livres, Amadora, Distrito de Lisboa",
13,17,"Ver Apartamento para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t2-amadora-falagueira-venda-nova-05d5dea3-648a-11f0-8add-060000000054.html,,Renovado,78.0,279000.0,,,3576.92,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
13,18,"Ver Apartamento T3 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-83b2dfa5-4c2f-11f0-8add-060000000054.html,T3,Recuperado,94.0,329000.0,,,3500.0,"Mina de Água, Amadora, Distrito de Lisboa",
13,19,"Ver Apartamento T2 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t2-amadora-aguas-livres-a5467d0c-8db4-11f0-8add-060000000054.html,T2,Usado,68.0,200000.0,,,2941.18,"Águas Livres, Amadora, Distrito de Lisboa",
13,20,"Ver Apartamento T4 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t4-amadora-mina-de-agua-5ccf25f8-3626-11f0-8add-060000000054.html,T4,Usado,118.0,275000.0,,,2330.51,"Mina de Água, Amadora, Distrito de Lisboa",
13,21,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-6b22d73d-fca5-11ed-aeeb-060000000051.html,T3,Usado,137.0,295000.0,,,2153.28,"Venteira, Amadora, Distrito de Lisboa",
13,22,"Ver Apartamento para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-amadora-venteira-fa60857c-1f60-11f0-9e0e-060000000057.html,,Recuperado,87.0,147500.0,,,1695.4,"Venteira, Amadora, Distrito de Lisboa",
13,23,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-cb7b4574-9228-11f0-8add-060000000054.html,T2,Usado,104.0,420000.0,,,4038.46,"Venteira, Amadora, Distrito de Lisboa",
13,24,"Ver Apartamento T2 Triplex para comprar na Amadora, Encosta do Sol, Brandoa",https://casa.sapo.pt/comprar-apartamento-t2-amadora-encosta-do-sol-brandoa-1d124e2c-83f2-11f0-8359-060000000051.html,T2,Usado,60.0,265000.0,,,4416.67,"Brandoa, Encosta do Sol, Amadora, Distrito de Lisboa",
13,25,"Ver Apartamento T2 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t2-amadora-aguas-livres-a0f0d3c6-e976-11ef-8add-060000000054.html,T2,Recuperado,98.0,295000.0,,,3010.2,"Águas Livres, Amadora, Distrito de Lisboa",
14,1,"Ver Apartamento T2 para comprar na Amadora, Águas Livres, Reboleira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-aguas-livres-reboleira-440c3fd1-9483-11f0-8add-060000000054.html,T2,Renovado,80.0,280000.0,,,3500.0,"Reboleira, Águas Livres, Amadora, Distrito de Lisboa",
14,2,"Ver Apartamento T2+1 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t2-amadora-aguas-livres-cea4ebf0-4e79-11f0-8add-060000000054.html,T2,Recuperado,90.0,295000.0,,,3277.78,"Águas Livres, Amadora, Distrito de Lisboa",
14,3,"Ver Apartamento T2 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t2-amadora-aguas-livres-071f1ab6-919a-11ed-91bc-060000000057.html,T2,Renovado,73.0,260000.0,,,3561.64,"Águas Livres, Amadora, Distrito de Lisboa",
14,4,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-5cf76d9c-9227-11f0-8add-060000000054.html,T3,Usado,135.0,605000.0,,,4481.48,"Venteira, Amadora, Distrito de Lisboa",
14,5,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-06c3094f-00da-41c0-92e2-ab1bb23efa55.html,T2,Usado,61.0,269000.0,,,4409.84,"Mina de Água, Amadora, Distrito de Lisboa",
14,6,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-7d38164a-7cde-11f0-9e61-060000000056.html,T3,Usado,77.0,285000.0,,,3701.3,"Venteira, Amadora, Distrito de Lisboa",
14,7,"Ver Apartamento T2 para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t2-amadora-falagueira-venda-nova-b9d96da6-4519-11f0-8add-060000000054.html,T2,Usado,69.0,250000.0,,,3623.19,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
14,8,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-0eea5162-922f-11f0-8add-060000000054.html,T3,Usado,90.0,295000.0,,,3277.78,"Águas Livres, Amadora, Distrito de Lisboa",
14,9,"Ver Apartamento T3 Triplex para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-d813f1ed-e3ed-11ef-8add-060000000054.html,T3,Novo,120.0,480000.0,,,4000.0,"Mina de Água, Amadora, Distrito de Lisboa",
14,10,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-c5dbff25-6266-11f0-9e61-060000000056.html,T2,Em construção,95.0,365000.0,,,3842.11,"Mina de Água, Amadora, Distrito de Lisboa",
14,11,"Ver Apartamento T2 para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t2-amadora-falagueira-venda-nova-f4af6349-6e7b-11f0-a463-060000000052.html,T2,Recuperado,66.0,279000.0,,,4227.27,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
14,12,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-5723371e-0bc3-11f0-8add-060000000054.html,T2,Usado,132.0,430000.0,,,3257.58,"Venteira, Amadora, Distrito de Lisboa",
14,13,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-a6027346-7eb3-11f0-8add-060000000054.html,T3,Usado,72.0,295000.0,,,4097.22,"Águas Livres, Amadora, Distrito de Lisboa",
14,14,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-cec6a9f5-7693-11f0-8add-060000000054.html,T2,Usado,74.0,245000.0,,,3310.81,"Venteira, Amadora, Distrito de Lisboa",
14,15,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-2e017153-9317-11f0-8add-060000000054.html,T2,Usado,121.0,420000.0,,,3471.07,"Mina de Água, Amadora, Distrito de Lisboa",
14,16,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-6a520085-06e8-11f0-9e61-060000000056.html,T2,Em construção,119.0,430000.0,,,3613.45,"Venteira, Amadora, Distrito de Lisboa",
14,17,"Ver Apartamento para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-1f0d2604-f471-11ef-a463-060000000052.html,,Recuperado,85.0,295000.0,,,3470.59,"Venteira, Amadora, Distrito de Lisboa",
14,18,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-d253ee6b-89a2-11f0-8add-060000000054.html,T2,Renovado,60.0,289000.0,,,4816.67,"Mina de Água, Amadora, Distrito de Lisboa",
14,19,"Ver Apartamento T3 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-a6164e29-6896-11f0-9e61-060000000056.html,T3,Usado,110.0,349000.0,,,3172.73,"Mina de Água, Amadora, Distrito de Lisboa",
14,20,"Ver Apartamento T1 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t1-amadora-venteira-c0229405-bd2c-11ef-8add-060000000054.html,T1,Usado,48.0,194000.0,,,4041.67,"Venteira, Amadora, Distrito de Lisboa",
14,21,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-e13681ba-89a5-11f0-8add-060000000054.html,T2,Renovado,62.0,269000.0,,,4338.71,"Mina de Água, Amadora, Distrito de Lisboa",
14,22,"Ver Apartamento T4 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t4-amadora-venteira-33a621be-8b04-11f0-b3d3-060000000057.html,T4,Usado,172.0,420000.0,,,2441.86,"Venteira, Amadora, Distrito de Lisboa",
14,23,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-ce91255d-8422-11f0-a463-060000000052.html,T2,Recuperado,55.0,289000.0,,,5254.55,"Mina de Água, Amadora, Distrito de Lisboa",
14,24,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-a173ac57-9228-11f0-8add-060000000054.html,T2,Usado,107.0,460000.0,,,4299.07,"Venteira, Amadora, Distrito de Lisboa",
14,25,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-c2d0e671-7c6e-11f0-b3d3-060000000057.html,T2,Renovado,60.0,269000.0,,,4483.33,"Mina de Água, Amadora, Distrito de Lisboa",
15,1,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-61ee8a35-ce51-11ef-9e61-060000000056.html,T3,Usado,140.0,450000.0,,,3214.29,"Águas Livres, Amadora, Distrito de Lisboa",
15,2,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-ef7b807a-9227-11f0-8add-060000000054.html,T3,Usado,135.0,595000.0,,,4407.41,"Venteira, Amadora, Distrito de Lisboa",
15,3,"Ver Apartamento para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-9e378515-696f-11f0-8add-060000000054.html,,Recuperado,70.0,257500.0,,,3678.57,"Venteira, Amadora, Distrito de Lisboa",
15,4,"Ver Apartamento T3 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-d02451db-d889-11ef-9e61-060000000056.html,T3,Usado,107.0,262000.0,,,2448.6,"Mina de Água, Amadora, Distrito de Lisboa",
15,5,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-c12cf199-9228-11f0-8add-060000000054.html,T3,Usado,136.0,580000.0,,,4264.71,"Venteira, Amadora, Distrito de Lisboa",
15,6,"Ver Apartamento T3 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-8a56aea7-8a70-11f0-8359-060000000051.html,T3,Usado,117.0,372500.0,,,3183.76,"Mina de Água, Amadora, Distrito de Lisboa",
15,7,"Ver Apartamento T3 para comprar na Amadora, Alfragide",https://casa.sapo.pt/comprar-apartamento-t3-amadora-alfragide-0295b84f-354e-11ef-bf55-060000000056.html,T3,Renovado,85.0,180000.0,,,2117.65,"Alfragide, Amadora, Distrito de Lisboa",
15,8,"Ver Apartamento T2 para comprar na Amadora, Encosta do Sol, Alfornelos",https://casa.sapo.pt/comprar-apartamento-t2-amadora-encosta-do-sol-alfornelos-f138ca88-57f4-11f0-8359-060000000051.html,T2,Usado,73.0,290000.0,,,3972.6,"Alfornelos, Encosta do Sol, Amadora, Distrito de Lisboa",
15,9,"Ver Apartamento T3 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-73d6f53c-88b0-11f0-8add-060000000054.html,T3,Usado,91.0,385000.0,,,4230.77,"Mina de Água, Amadora, Distrito de Lisboa",
15,10,"Ver Apartamento T2 para comprar na Amadora, Mina de Água, A-da-Beja (Mina)",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-a-da-beja-(mina)-b887bd70-8fa3-11f0-9e61-060000000056.html,T2,Usado,67.0,235000.0,,,3507.46,"A-da-Beja (Mina), Mina de Água, Amadora, Distrito de Lisboa",
15,11,"Ver Apartamento T2 para comprar na Amadora, Mina de Água, Arredores (São Brás)",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-arredores-(sao-bras)-6758dbac-930e-11f0-8add-060000000054.html,T2,Renovado,60.0,269000.0,,,4483.33,"Arredores (São Brás), Mina de Água, Amadora, Distrito de Lisboa",
15,12,"Ver Apartamento T3 para comprar na Amadora, Águas Livres, Reboleira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-reboleira-3b6fd340-7ded-11f0-8add-060000000054.html,T3,Renovado,105.0,39500043500092.0,,,376190890477.07,"Reboleira, Águas Livres, Amadora, Distrito de Lisboa",
15,13,"Ver Apartamento T1 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t1-amadora-aguas-livres-b81f6283-4b59-11f0-80d2-060000000058.html,T1,Usado,48.0,194000.0,,,4041.67,"Águas Livres, Amadora, Distrito de Lisboa",
15,14,"Ver Apartamento T2 para comprar na Amadora, Mina de Água, Casal de São Brás (São Brás)",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-casal-de-sao-bras-(sao-bras)-3ec00e1f-81cc-11f0-8add-060000000054.html,T2,Recuperado,95.0,270000.0,,,2842.11,"Casal de São Brás (São Brás), Mina de Água, Amadora, Distrito de Lisboa",
15,15,"Ver Apartamento T3 para comprar na Amadora, Mina de Água, Mina",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-mina-530d93f9-3259-11f0-8add-060000000054.html,T3,Renovado,98.0,319000.0,,,3255.1,"Mina, Mina de Água, Amadora, Distrito de Lisboa",
15,16,"Ver Apartamento T0 para comprar na Amadora, Encosta do Sol",https://casa.sapo.pt/comprar-apartamento-t0-amadora-encosta-do-sol-611dd3e1-8da9-11f0-86ff-060000000058.html,T0,Usado,54.0,219000.0,,,4055.56,"Encosta do Sol, Amadora, Distrito de Lisboa",
